time_s,depth_m,resistance_N_raw,resistance_N_filtered
0.1980367303,0.01605367288,114.0703735,112.8396942
0.2010338604,0.01635338739,113.5158463,113.3040103
0.2040190697,0.01665190794,113.2023926,113.7351086
0.2070359886,0.01695359871,114.4085312,114.2005075
0.2100210637,0.01725210622,114.6951752,114.7080844
0.213035956,0.01755359583,115.139328,115.1642651
0.2160250396,0.01785250381,116.3113785,115.6711719
0.2190292925,0.01815292798,116.7519531,116.0754544
0.2220030129,0.01845030114,117.2448959,116.544476
0.2250298113,0.01875298098,118.739502,116.9889642
0.2280113995,0.01905114017,118.6496201,117.3911835
0.231020838,0.01935208216,117.9348526,117.7452505
0.234017849,0.01965178549,118.9967194,118.2300558
0.2370024025,0.01995023899,118.842392,118.480098
0.2400141656,0.02025141753,119.0858383,118.841102
0.2430250198,0.02055250295,120.4131165,119.1805496
0.2460024655,0.02085024677,121.3816223,119.4675269
0.2490186095,0.02115186118,120.6750336,119.6844156
0.2520306408,0.02145306207,121.0756302,119.9203952
0.2550023198,0.02175023034,120.4125519,120.1637881
0.2580165863,0.02205165848,121.5861893,120.3960632
0.2610338926,0.02235339023,119.4667282,120.6413385
0.2640393078,0.02265392989,121.1605835,120.7624158
0.2670307159,0.02295307256,120.069046,120.940463
0.2700361013,0.02325360849,121.9220963,121.1753
0.2730237544,0.02355237678,120.3214264,121.4229385
0.2760090232,0.02385090292,122.540947,121.6620337
0.2790085673,0.0241508577,121.6885834,121.7953183
0.282030493,0.02445304953,121.582962,121.9266165
0.2850096226,0.02475096099,120.1173935,122.0410443
0.2880008221,0.02505008131,121.0388184,122.1581033
0.291003108,0.02535030991,122.3962021,122.0830884
0.2940342426,0.02565342374,122.5588303,122.2361923
0.2970042825,0.0259504281,123.3767776,122.2552298
0.3000108004,0.02625107951,121.7664337,122.3777597
0.3030323386,0.02655323222,123.1007996,122.5447855
0.306009829,0.0268509835,123.8057785,122.7485141
0.3090158999,0.02715158835,125.1876831,122.6417667
0.3120213747,0.02745213918,124.8197708,122.7491095
0.315009445,0.02775094472,122.4179535,122.8905994
0.3180075884,0.02805075794,123.6955719,123.0246106
0.3210017383,0.02835017443,124.2423172,123.2556909
0.3240126669,0.02865126729,123.6015091,123.561778
0.3270250857,0.0289525073,119.2002563,123.7956329
0.3300233483,0.02925233543,124.2401505,123.9521262
0.3330281973,0.02955281921,122.0621262,124.1762689
0.3360275626,0.02985275723,122.5299759,124.3361096
0.3390116394,0.03015116602,125.3362274,124.5513797
0.3420185745,0.03045185655,125.162262,124.6935834
0.3450012803,0.03075012751,119.2534103,124.8305777
0.3480221927,0.03105221875,123.0049973,124.8857001
0.3510110974,0.0313511081,126.0781937,124.9844971
0.3540259004,0.03165259212,125.0388641,125.2123224
0.3570032418,0.03195032477,127.3599701,125.3624747
0.3600266278,0.03225266188,127.7695694,125.4573184
0.3630069494,0.03255069256,126.8851929,125.6134045
0.3660171032,0.03285171092,126.3085327,125.9739777
0.3690301776,0.03315301985,128.1623993,126.1481082
0.3720276654,0.03345276788,127.3727951,126.3472241
0.3750020862,0.03375020996,127.1481857,126.5418378
0.3780178726,0.03405178711,126.6558914,126.6242596
0.3810273111,0.03435273096,127.2306366,126.7897443
0.3840162456,0.03465162218,126.5657425,127.1913327
0.3870199621,0.03495199606,127.2896957,127.4526074
0.3900329173,0.03525329381,128.1135864,127.5648947
0.393024832,0.03555248305,127.449379,127.7777359
0.396019429,0.03585194424,126.6134109,127.8997922
0.3990167379,0.03615167364,127.5036621,127.9533856
0.4020200372,0.03645200282,128.2145844,128.0483289
0.4050328434,0.03675328568,128.5934143,128.2195929
